ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	COGNACY	COGID	SEGMENTS	ALIGNMENT
818	bone	bone	Dikhyang	Dikhyang		ə-sɛŋ ~ ə-zɛŋ	ə + z ɛ ŋ				2502	ə-sɛŋ ~ ə-zɛŋ	- ə-sɛŋ ~ ə-zɛŋ -
917	bone	bone	Singchung	Singchung		e-zeŋ	e + z e ŋ				2502	e z e ŋ	- e z e ŋ
1006	bone	bone	Wangho	Wangho		e-zak	e + z a k				2502	e z a k	- e z a k
1097	bone	bone	Bichom	Bichom		e-zeŋ	e + z e ŋ				2502	e z e ŋ	- e z e ŋ
1186	bone	bone	Kaspi	Kaspi		ni-zeŋ	n i + z e ŋ				2502	n i z e ŋ	n i z e ŋ
1275	bone	bone	Namphri	Namphri		e-zeŋ	e + z e ŋ				2502	e z e ŋ	- e z e ŋ
1364	bone	bone	Bulu	Bulu		a-zɛN	a + z ɛ N/ɴ				2502	a z ɛ N	- a z ɛ N
1464	bone	bone	Kojo_Rojo	Kojo Rojo		a-ʒan	a + ʒ a n				2502	a ʒ a n	- a ʒ a n
1564	bone	bone	Rawa	Rawa		a-zaʔ	a + z a ʔ				2502	a z a ʔ	- a z a ʔ
1661	bone	bone	Saria	Saria		a-zaiʔ	a + z ai ʔ				2502	a z ai ʔ	- a z ai ʔ
1761	bone	bone	Chayangtajo	Chayangtajo		a-zaiʔ	a + z ai ʔ				2502	a z ai ʔ	- a z ai ʔ
1861	bone	bone	Lasumpatte	Lasumpatte		a-ʤaiʔ	a + dʒ ai ʔ				2502	a ʤ ai ʔ	- a ʤ ai ʔ
14	breast	breast	Duhumbi	Duhumbi		nu	n u				2701	n u	n u -
114	breast	breast	Khispi	Khispi		ɲu	ɲ u				2701	ɲ u	ɲ u -
214	breast	breast	Rupa	Rupa		ɲyŋ	ɲ y ŋ				2702	ɲ y ŋ	ɲ y ŋ
314	breast	breast	Shergaon	Shergaon		ɲuŋ	ɲ u ŋ				2702	ɲ u ŋ	ɲ u ŋ
414	breast	breast	Rahung	Rahung		nyŋ	n y ŋ				2702	n y ŋ	n y ŋ
518	breast	breast	Khoitam	Khoitam		nyŋ	n y ŋ				2702	n y ŋ	n y ŋ
619	breast	breast	Jerigaon	Jerigaon		nyŋ	n y ŋ				2702	n y ŋ	n y ŋ
718	breast	breast	Khoina	Khoina		nyŋ	n y ŋ				2702	n y ŋ	n y ŋ
819	breast	breast	Dikhyang	Dikhyang		ɲeoː	ɲ eoː				2701	ɲ eoː	ɲ eoː -
918	breast	breast	Singchung	Singchung		ɲeoː	ɲ eoː				2701	ɲ eoː	ɲ eoː -
1007	breast	breast	Wangho	Wangho		ɲeoː	ɲ eoː				2701	ɲ eoː	ɲ eoː -
1098	breast	breast	Bichom	Bichom		niw	n i w				2701	n i w	n i w
1187	breast	breast	Kaspi	Kaspi		dut	d u t				2705	d u t	d u t
1276	breast	breast	Namphri	Namphri		niw	n i w				2701	n i w	n i w
1365	breast	breast	Bulu	Bulu		a-njɛː	a + n j ɛː				2704	a n j ɛː	a n j ɛː
1465	breast	breast	Kojo_Rojo	Kojo Rojo		a-njei	a + n j ei				2704	a n j ei	a n j ei
1565	breast	breast	Rawa	Rawa		njɛi	n j ɛi				2704	n j ɛi	- n j ɛi
1662	breast	breast	Saria	Saria		ɲɛː	ɲ ɛː				2704	ɲ ɛː	- ɲ - ɛː
1762	breast	breast	Chayangtajo	Chayangtajo		a-njɛː	a + n j ɛː				2704	a n j ɛː	a n j ɛː
1862	breast	breast	Lasumpatte	Lasumpatte		a-njɛː	a + n j ɛː				2704	a n j ɛː	a n j ɛː
17	cloud	cloud	Duhumbi	Duhumbi		mukpa	m u k p a				3301	m u k p a	m u k p a
117	cloud	cloud	Khispi	Khispi		tɔŋ-ti	t ɔ ŋ + t i				3302	t ɔ ŋ t i	t ɔ ŋ t i - -
217	cloud	cloud	Rupa	Rupa		s-ty	s + t y				3302	s t y	s - - t y - -
317	cloud	cloud	Shergaon	Shergaon		sin-ty	s i n + t y				3302	s i n t y	s i n t y - -
417	cloud	cloud	Rahung	Rahung		syn-ty	s y n + t y				3302	s y n t y	s y n t y - -
521	cloud	cloud	Khoitam	Khoitam		syŋ-ty	s y ŋ + t y				3302	s y ŋ t y	s y ŋ t y - -
622	cloud	cloud	Jerigaon	Jerigaon		s-ty	s + t y				3302	s t y	s - - t y - -
721	cloud	cloud	Khoina	Khoina		ɕ-tỹ	ɕ + t ỹ				3302	ɕ t ỹ	ɕ - - t ỹ - -
822	cloud	cloud	Dikhyang	Dikhyang		sə-kʰa-mau	s ə + kʰ a + m au				3303	s ə kʰ a m au	s ə kʰ a m au -
920	cloud	cloud	Singchung	Singchung		s-kə-moᵘ	s + k ə + m oᵘ/o				3303	s k ə m oᵘ	s - k ə m oᵘ -
1009	cloud	cloud	Wangho	Wangho		s-kə-moᵘ	s + k ə + m oᵘ/o				3303	s k ə m oᵘ	s - k ə m oᵘ -
1100	cloud	cloud	Bichom	Bichom		ʧa-ka-maŋ	tʃ a + k a + m a ŋ				3303	ʧ a k a m a ŋ	ʧ a k a m a ŋ
1189	cloud	cloud	Kaspi	Kaspi		ʧa-ka-maŋ	tʃ a + k a + m a ŋ				3303	ʧ a k a m a ŋ	ʧ a k a m a ŋ
1278	cloud	cloud	Namphri	Namphri		ʧa-ka-maŋ	tʃ a + k a + m a ŋ				3303	ʧ a k a m a ŋ	ʧ a k a m a ŋ
1368	cloud	cloud	Bulu	Bulu		sə-tɨː	s ə + t ɨː				3302	s ə t ɨː	s ə - t ɨː - -
1468	cloud	cloud	Kojo_Rojo	Kojo Rojo		ka-dəu-sə	k a + d əu + s ə				3302	k a d əu s ə	k a - d əu s ə
1568	cloud	cloud	Rawa	Rawa		toŋ-səu	t o ŋ + s əu				3302	t o ŋ s əu	t o ŋ s əu - -
1665	cloud	cloud	Saria	Saria		ka-tɨː-sɨː	k a + t ɨː + s ɨː				3302	k a t ɨː s ɨː	k a - t ɨː s ɨː
1765	cloud	cloud	Chayangtajo	Chayangtajo		ka-təː	k a + t əː				3302	k a t əː	k a - t əː - -
1865	cloud	cloud	Lasumpatte	Lasumpatte		ka-təː	k a + t əː				3302	k a t əː	k a - t əː - -
21	dog	dog	Duhumbi	Duhumbi		wa-tʰi	w a + tʰ i				4101	w a tʰ i	w a tʰ i
121	dog	dog	Khispi	Khispi		wa-tʰi	w a + tʰ i				4101	w a tʰ i	w a tʰ i
221	dog	dog	Rupa	Rupa		bə-tʰaː	b ə + tʰ aː				4101	b ə tʰ aː	b ə tʰ aː
321	dog	dog	Shergaon	Shergaon		pʰ-tʰaː	pʰ + tʰ aː				4101	pʰ tʰ aː	pʰ - tʰ aː
422	dog	dog	Rahung	Rahung		pʰ-tʰɛː	pʰ + tʰ ɛː				4101	pʰ tʰ ɛː	pʰ - tʰ ɛː
525	dog	dog	Khoitam	Khoitam		pʰ-tʰɛː	pʰ + tʰ ɛː				4101	pʰ tʰ ɛː	pʰ - tʰ ɛː
626	dog	dog	Jerigaon	Jerigaon		pʰ-tʰɛː	pʰ + tʰ ɛː				4101	pʰ tʰ ɛː	pʰ - tʰ ɛː
725	dog	dog	Khoina	Khoina		bə-tʰaː	b ə + tʰ aː				4101	b ə tʰ aː	b ə tʰ aː
826	dog	dog	Dikhyang	Dikhyang		ʨɔi	tɕ ɔi				4106	ʨ ɔi	ʨ ɔi
924	dog	dog	Singchung	Singchung		ʧi	tʃ i				4106	ʧ i	ʧ i
1013	dog	dog	Wangho	Wangho		ʧaⁱ	tʃ aⁱ/ai				4106	ʧ aⁱ	ʧ aⁱ
1104	dog	dog	Bichom	Bichom		ʧoⁱ	tʃ oⁱ/o				4106	ʧ oⁱ	ʧ oⁱ
1193	dog	dog	Kaspi	Kaspi		ʧoⁱ	tʃ oⁱ/o				4106	ʧ oⁱ	ʧ oⁱ
1282	dog	dog	Namphri	Namphri		ʧoⁱ	tʃ oⁱ/o				4106	ʧ oⁱ	ʧ oⁱ
1372	dog	dog	Bulu	Bulu		buː	b uː				4102	b uː	b uː
1472	dog	dog	Kojo_Rojo	Kojo Rojo		buː	b uː				4102	b uː	b uː
1572	dog	dog	Rawa	Rawa		boː	b oː				4102	b oː	b oː
1669	dog	dog	Saria	Saria		boː	b oː				4102	b oː	b oː
1769	dog	dog	Chayangtajo	Chayangtajo		kajoː	k a j oː				4103	k a j oː	k a j oː
1869	dog	dog	Lasumpatte	Lasumpatte		kajoː	k a j oː				4103	k a j oː	k a j oː
22	drink	drink	Duhumbi	Duhumbi		ɲiŋ	ɲ i ŋ				4301	ɲ i ŋ	ɲ i ŋ
122	drink	drink	Khispi	Khispi		ɲiŋ	ɲ i ŋ				4301	ɲ i ŋ	ɲ i ŋ
222	drink	drink	Rupa	Rupa		liŋ	l i ŋ				4302	l i ŋ	l i ŋ
322	drink	drink	Shergaon	Shergaon		iŋ	i ŋ				4302	i ŋ	- i ŋ
423	drink	drink	Rahung	Rahung		liŋ	l i ŋ				4302	l i ŋ	l i ŋ
526	drink	drink	Khoitam	Khoitam		liŋ	l i ŋ				4302	l i ŋ	l i ŋ
627	drink	drink	Jerigaon	Jerigaon		liŋ	l i ŋ				4302	l i ŋ	l i ŋ
726	drink	drink	Khoina	Khoina		lyŋ	l y ŋ				4302	l y ŋ	l y ŋ
827	drink	drink	Dikhyang	Dikhyang		naŋ	n a ŋ				4303	n a ŋ	- - n a ŋ - -
925	drink	drink	Singchung	Singchung		kʰo-ŋaŋ	kʰ o + ŋ a ŋ				4303	kʰ o ŋ a ŋ	kʰ o ŋ a ŋ - -
1014	drink	drink	Wangho	Wangho		naŋ	n a ŋ				4303	n a ŋ	- - n a ŋ - -
1105	drink	drink	Bichom	Bichom		naŋ-pʰa	n a ŋ + pʰ a				4303	n a ŋ pʰ a	- - n a ŋ pʰ a
1194	drink	drink	Kaspi	Kaspi		naŋ-pʰa	n a ŋ + pʰ a				4303	n a ŋ pʰ a	- - n a ŋ pʰ a
1283	drink	drink	Namphri	Namphri		naŋ	n a ŋ				4303	n a ŋ	- - n a ŋ - -
1373	drink	drink	Bulu	Bulu		in	i n				4302	i n	- i n
1473	drink	drink	Kojo_Rojo	Kojo Rojo		in	i n				4302	i n	- i n
1573	drink	drink	Rawa	Rawa		in	i n				4302	i n	- i n
1670	drink	drink	Saria	Saria		riŋ	r i ŋ				4302	r i ŋ	r i ŋ
1770	drink	drink	Chayangtajo	Chayangtajo		riŋ	r i ŋ				4302	r i ŋ	r i ŋ
1870	drink	drink	Lasumpatte	Lasumpatte		riŋ	r i ŋ				4302	r i ŋ	r i ŋ
23	dry	dry	Duhumbi	Duhumbi		wa-ar	w a + a r				4501	w aa r	- w aa r
123	dry	dry	Khispi	Khispi		ɔ-wal	ɔ + w a l				4501	ɔ w a l	ɔ w a l
223	dry	dry	Rupa	Rupa		ɔ-ɔ̃ː	ɔ + ɔ̃ː				4501	ɔ ɔ̃ː	ɔ - ɔ̃ː -
323	dry	dry	Shergaon	Shergaon		ɔ-ɔ̃ː	ɔ + ɔ̃ː				4501	ɔ ɔ̃ː	ɔ - ɔ̃ː -
424	dry	dry	Rahung	Rahung		ɔ-ɔ̃ː	ɔ + ɔ̃ː				4501	ɔ ɔ̃ː	ɔ - ɔ̃ː -
527	dry	dry	Khoitam	Khoitam		yk-ãː	y k + ãː				4501	y k ãː	y k ãː -
628	dry	dry	Jerigaon	Jerigaon		yk-ãː	y k + ãː				4501	y k ãː	y k ãː -
727	dry	dry	Khoina	Khoina		ɔ-ɔ̃ː	ɔ + ɔ̃ː				4501	ɔ ɔ̃ː	ɔ - ɔ̃ː -
828	dry	dry	Dikhyang	Dikhyang		ə-kau	ə + k au				4502	ə k au	- ə k au
926	dry	dry	Singchung	Singchung		e-gaᵘ	e + g aᵘ/a				4502	e g aᵘ	- e g aᵘ
1015	dry	dry	Wangho	Wangho		e-kaᵘ	e + k aᵘ/a				4502	e k aᵘ	- e k aᵘ
1106	dry	dry	Bichom	Bichom		e-gaᵘ	e + g aᵘ/a				4502	e g aᵘ	- e g aᵘ
1195	dry	dry	Kaspi	Kaspi		goᵘ	g oᵘ/o				4502	g oᵘ	- - g oᵘ
1284	dry	dry	Namphri	Namphri		nə-gou	n ə + g ou				4502	n ə g ou	n ə g ou
1374	dry	dry	Bulu	Bulu		a-wɛN	a + w ɛ N/ɴ				4501	a w ɛ N	a w ɛ N
1474	dry	dry	Kojo_Rojo	Kojo Rojo		a-wan	a + w a n				4501	a w a n	a w a n
1574	dry	dry	Rawa	Rawa		a-wan	a + w a n				4501	a w a n	a w a n
1671	dry	dry	Saria	Saria		a-waiʔ	a + w ai ʔ				4501	a w ai ʔ	a w ai ʔ
1771	dry	dry	Chayangtajo	Chayangtajo		a-waiʔ	a + w ai ʔ				4501	a w ai ʔ	a w ai ʔ
1871	dry	dry	Lasumpatte	Lasumpatte		a-waiʔ	a + w ai ʔ				4501	a w ai ʔ	a w ai ʔ
24	ear	ear	Duhumbi	Duhumbi		kʰu-tʰuŋ	kʰ u + tʰ u ŋ				4701	kʰ u tʰ u ŋ	kʰ u tʰ u ŋ - - -
124	ear	ear	Khispi	Khispi		kʰu-tʰuŋ	kʰ u + tʰ u ŋ				4701	kʰ u tʰ u ŋ	kʰ u tʰ u ŋ - - -
224	ear	ear	Rupa	Rupa		gə-tʰyŋ	g ə + tʰ y ŋ				4701	g ə tʰ y ŋ	g ə tʰ y ŋ - - -
324	ear	ear	Shergaon	Shergaon		kʰə-tʰuŋ-lap	kʰ ə + tʰ u ŋ + l a p				4701	kʰ ə tʰ u ŋ l a p	kʰ ə tʰ u ŋ l a p
425	ear	ear	Rahung	Rahung		kʰ-tʰyŋ	kʰ + tʰ y ŋ				4701	kʰ tʰ y ŋ	kʰ - tʰ y ŋ - - -
528	ear	ear	Khoitam	Khoitam		kʰ-tʰyŋ	kʰ + tʰ y ŋ				4701	kʰ tʰ y ŋ	kʰ - tʰ y ŋ - - -
629	ear	ear	Jerigaon	Jerigaon		kʰ-tʰyŋ-lɛ	kʰ + tʰ y ŋ + l ɛ				4701	kʰ tʰ y ŋ l ɛ	kʰ - tʰ y ŋ l ɛ -
728	ear	ear	Khoina	Khoina		ga-tʰyŋ	g a + tʰ y ŋ				4701	g a tʰ y ŋ	g a tʰ y ŋ - - -
829	ear	ear	Dikhyang	Dikhyang		kʰɔ̃	kʰ ɔ̃				4702	kʰ ɔ̃	- - - kʰ ɔ̃ -
927	ear	ear	Singchung	Singchung		kʰõ	kʰ õ				4702	kʰ õ	- - - kʰ õ -
1016	ear	ear	Wangho	Wangho		kʰõ	kʰ õ				4702	kʰ õ	- - - kʰ õ -
1107	ear	ear	Bichom	Bichom		kʰõ	kʰ õ				4702	kʰ õ	- - - kʰ õ -
1196	ear	ear	Kaspi	Kaspi		kʰõ	kʰ õ				4702	kʰ õ	- - - kʰ õ -
1285	ear	ear	Namphri	Namphri		kʰõ	kʰ õ				4702	kʰ õ	- - - kʰ õ -
1375	ear	ear	Bulu	Bulu		a-kuiN	a + k ui N/ɴ				4702	a k ui N	- a - k ui N
1475	ear	ear	Kojo_Rojo	Kojo Rojo		a-kun	a + k u n				4702	a k u n	- a - k u n
1575	ear	ear	Rawa	Rawa		kot	k o t				4702	k o t	- - - k o t
1672	ear	ear	Saria	Saria		kuiʔ	k ui ʔ				4702	k ui ʔ	- - - k ui ʔ
1772	ear	ear	Chayangtajo	Chayangtajo		(a)-kuiʔ	k ui ʔ				4702	( a ) k ui ʔ	( a ) k ui ʔ
1872	ear	ear	Lasumpatte	Lasumpatte		(a)-kuiʔ	k ui ʔ				4702	( a ) k ui ʔ	( a ) k ui ʔ
25	eat	eat	Duhumbi	Duhumbi		ʨʰa	tɕʰ a				4901	ʨʰ a	ʨʰ a
125	eat	eat	Khispi	Khispi		ʨʰa	tɕʰ a				4901	ʨʰ a	ʨʰ a
225	eat	eat	Rupa	Rupa		ʦʰu	tsʰ u				4901	ʦʰ u	ʦʰ u
325	eat	eat	Shergaon	Shergaon		ʨʰu	tɕʰ u				4901	ʨʰ u	ʨʰ u
426	eat	eat	Rahung	Rahung		ʨʰu	tɕʰ u				4901	ʨʰ u	ʨʰ u
529	eat	eat	Khoitam	Khoitam		ʨʰu	tɕʰ u				4901	ʨʰ u	ʨʰ u
630	eat	eat	Jerigaon	Jerigaon		ʨʰu	tɕʰ u				4901	ʨʰ u	ʨʰ u
729	eat	eat	Khoina	Khoina		ʦʰu	tsʰ u				4901	ʦʰ u	ʦʰ u
830	eat	eat	Dikhyang	Dikhyang		ʦiə	ts iə				4902	ʦ iə	ʦ iə - - -
928	eat	eat	Singchung	Singchung		ʧə-mut	tʃ ə + m u t				4902	ʧ ə m u t	ʧ ə m u t
1017	eat	eat	Wangho	Wangho		ʧə-mut	tʃ ə + m u t				4902	ʧ ə m u t	ʧ ə m u t
1108	eat	eat	Bichom	Bichom		ʧə-mut	tʃ ə + m u t				4902	ʧ ə m u t	ʧ ə m u t
1197	eat	eat	Kaspi	Kaspi		ʧə-mut	tʃ ə + m u t				4902	ʧ ə m u t	ʧ ə m u t
1286	eat	eat	Namphri	Namphri		ʧə-mut	tʃ ə + m u t				4902	ʧ ə m u t	ʧ ə m u t
1376	eat	eat	Bulu	Bulu		ʧiː	tʃ iː				4902	ʧ iː	ʧ iː - - -
1476	eat	eat	Kojo_Rojo	Kojo Rojo		ʧiː	tʃ iː				4902	ʧ iː	ʧ iː - - -
1576	eat	eat	Rawa	Rawa		ʧiː	tʃ iː				4902	ʧ iː	ʧ iː - - -
1673	eat	eat	Saria	Saria		ʧiː	tʃ iː				4902	ʧ iː	ʧ iː - - -
1773	eat	eat	Chayangtajo	Chayangtajo		ʧiː	tʃ iː				4902	ʧ iː	ʧ iː - - -
1873	eat	eat	Lasumpatte	Lasumpatte		ʧiː	tʃ iː				4902	ʧ iː	ʧ iː - - -
26	egg	egg	Duhumbi	Duhumbi		hɔj-ʥɔŋ	h ɔ j + dʑ ɔ ŋ				5101	h ɔ j ʥ ɔ ŋ	h ɔ j ʥ ɔ ŋ
126	egg	egg	Khispi	Khispi		ɔ-gɔŋ	ɔ + g ɔ ŋ				5102	ɔ g ɔ ŋ	ɔ g ɔ ŋ
226	egg	egg	Rupa	Rupa		a-juŋ	a + j u ŋ				5103	a j u ŋ	a j u ŋ
326	egg	egg	Shergaon	Shergaon		kʰlɔm	kʰ l ɔ m				5104	kʰ l ɔ m	kʰ l ɔ m
427	egg	egg	Rahung	Rahung		a-juŋ	a + j u ŋ				5103	a j u ŋ	a j u ŋ
530	egg	egg	Khoitam	Khoitam		a-juŋ	a + j u ŋ				5103	a j u ŋ	a j u ŋ
631	egg	egg	Jerigaon	Jerigaon		a-juŋ	a + j u ŋ				5103	a j u ŋ	a j u ŋ
730	egg	egg	Khoina	Khoina		a-juŋ	a + j u ŋ				5103	a j u ŋ	a j u ŋ
831	egg	egg	Dikhyang	Dikhyang		ə-riː	ə + r iː				5105	ə r iː	- - ə r iː
929	egg	egg	Singchung	Singchung		kʰe-re	kʰ e + r e				5105	kʰ e r e	- kʰ e r e
1018	egg	egg	Wangho	Wangho		kʰe-re	kʰ e + r e				5105	kʰ e r e	- kʰ e r e
1109	egg	egg	Bichom	Bichom		e-ri	e + r i				5105	e r i	- - e r i
1198	egg	egg	Kaspi	Kaspi		kʰe-re	kʰ e + r e				5105	kʰ e r e	- kʰ e r e
1287	egg	egg	Namphri	Namphri		kʰe-re	kʰ e + r e				5105	kʰ e r e	- kʰ e r e
1377	egg	egg	Bulu	Bulu		a-wuN	a + w u N/ɴ				5103	a w u N	a w u N
1477	egg	egg	Kojo_Rojo	Kojo Rojo		a-liː	a + l iː				5105	a l iː	- - a l iː
1577	egg	egg	Rawa	Rawa		tju-li	t j u + l i				5105	t j u l i	t j u l i
1674	egg	egg	Saria	Saria		mə-riː	m ə + r iː				5105	m ə r iː	- m ə r iː
1774	egg	egg	Chayangtajo	Chayangtajo		mə-riː	m ə + r iː				5105	m ə r iː	- m ə r iː
1874	egg	egg	Lasumpatte	Lasumpatte		mə-riː	m ə + r iː				5105	m ə r iː	- m ə r iː
27	eye	eye	Duhumbi	Duhumbi		kʰu-m	kʰ u + m				5303	kʰ u m	kʰ u m -
127	eye	eye	Khispi	Khispi		kʰu-mɔː	kʰ u + m ɔː				5303	kʰ u m ɔː	kʰ u m ɔː
227	eye	eye	Rupa	Rupa		kʰa-by	kʰ a + b y				5301	kʰ a b y	kʰ a b y
327	eye	eye	Shergaon	Shergaon		kʰi-biː	kʰ i + b iː				5301	kʰ i b iː	kʰ i b iː
428	eye	eye	Rahung	Rahung		kʰa-by	kʰ a + b y				5301	kʰ a b y	kʰ a b y
531	eye	eye	Khoitam	Khoitam		kʰa-by	kʰ a + b y				5301	kʰ a b y	kʰ a b y
632	eye	eye	Jerigaon	Jerigaon		kʰa-by	kʰ a + b y				5301	kʰ a b y	kʰ a b y
731	eye	eye	Khoina	Khoina		ga-by	g a + b y				5301	g a b y	g a b y
832	eye	eye	Dikhyang	Dikhyang		miɛk ~ mjɛk	m iɛ k				5302	miɛk ~ mjɛk	miɛk ~ mjɛk - -
833	eye	eye	Dikhyang	Dikhyang		miɛk ~ mjɛk	m j ɛ k				5302	miɛk ~ mjɛk	miɛk ~ mjɛk - -
930	eye	eye	Singchung	Singchung		mi-jak	m i + j a k				5302	m i j a k	m i j a k
1019	eye	eye	Wangho	Wangho		mi-jak	m i + j a k				5302	m i j a k	m i j a k
1110	eye	eye	Bichom	Bichom		mi-jak	m i + j a k				5302	m i j a k	m i j a k
1199	eye	eye	Kaspi	Kaspi		mi-je	m i + j e				5302	m i j e	m i j e -
1288	eye	eye	Namphri	Namphri		mi-jak	m i + j a k				5302	m i j a k	m i j a k
1378	eye	eye	Bulu	Bulu		a-kəm	a + k ə m				5304	a k ə m	- a - k ə m
1478	eye	eye	Kojo_Rojo	Kojo Rojo		a-kəm	a + k ə m				5304	a k ə m	- a - k ə m
1578	eye	eye	Rawa	Rawa		kəp	k ə p				5304	k ə p	- - - k ə p
1675	eye	eye	Saria	Saria		kəʔ	k ə ʔ				5304	k ə ʔ	- - - k ə ʔ
1775	eye	eye	Chayangtajo	Chayangtajo		(a)-kək	k ə k				5304	( a ) k ə k	( a ) k ə k
1875	eye	eye	Lasumpatte	Lasumpatte		(a)-kək	k ə k				5304	( a ) k ə k	( a ) k ə k
28	far	far	Duhumbi	Duhumbi		tʰa-u-ɹiŋ	tʰ a + u + ɹ i ŋ				5501	tʰ a u ɹ i ŋ	tʰ a u ɹ i - - ŋ
128	far	far	Khispi	Khispi		tʰa-u-liŋ	tʰ a + u + l i ŋ				5501	tʰ a u l i ŋ	tʰ a u l i - - ŋ
228	far	far	Rupa	Rupa		a-ʨʰɔ̃ː	a + tɕʰ ɔ̃ː				5502	a ʨʰ ɔ̃ː	a ʨʰ - ɔ̃ː
328	far	far	Shergaon	Shergaon		a-ʨʰɔ̃ː	a + tɕʰ ɔ̃ː				5502	a ʨʰ ɔ̃ː	a ʨʰ - ɔ̃ː
429	far	far	Rahung	Rahung		a-ʨʰɔ̃ː	a + tɕʰ ɔ̃ː				5502	a ʨʰ ɔ̃ː	a ʨʰ - ɔ̃ː
532	far	far	Khoitam	Khoitam		a-ʨʰɔ̃ː	a + tɕʰ ɔ̃ː				5502	a ʨʰ ɔ̃ː	a ʨʰ - ɔ̃ː
633	far	far	Jerigaon	Jerigaon		a-ʨʰãː	a + tɕʰ ãː				5502	a ʨʰ ãː	a ʨʰ - ãː
732	far	far	Khoina	Khoina		a-ʨʰɔ̃ː	a + tɕʰ ɔ̃ː				5502	a ʨʰ ɔ̃ː	a ʨʰ - ɔ̃ː
834	far	far	Dikhyang	Dikhyang		rɛʔɛ ruaŋ	r ɛ ʔ ɛ + r ua ŋ				5501	rɛʔɛ ruaŋ	- - - rɛʔɛ - - - ruaŋ
931	far	far	Singchung	Singchung		rᵘaŋ	r ᵘ/w a ŋ				5501	rᵘ a ŋ	- - - rᵘ a - - ŋ
1020	far	far	Wangho	Wangho		ruwaŋ	r u w a ŋ				5501	r u w a ŋ	- - - r u w a ŋ
1111	far	far	Bichom	Bichom		rᵘaŋ	r ᵘ/w a ŋ				5501	rᵘ a ŋ	- - - rᵘ a - - ŋ
1200	far	far	Kaspi	Kaspi		rᵘaŋ	r ᵘ/w a ŋ				5501	rᵘ a ŋ	- - - rᵘ a - - ŋ
1289	far	far	Namphri	Namphri		rᵘaŋ	r ᵘ/w a ŋ				5501	rᵘ a ŋ	- - - rᵘ a - - ŋ
1379	far	far	Bulu	Bulu		a-ʧoi	a + tʃ oi				5502	a ʧ oi	a ʧ - oi
1479	far	far	Kojo_Rojo	Kojo Rojo		a-ʧai	a + tʃ ai				5502	a ʧ ai	a ʧ - ai
1579	far	far	Rawa	Rawa		a-ʧai	a + tʃ ai				5502	a ʧ ai	a ʧ - ai
1676	far	far	Saria	Saria		kjeː	k j eː				5502	k j eː	- k j eː
1776	far	far	Chayangtajo	Chayangtajo		a-ʧjeː	a + tʃ j eː				5502	a ʧ j eː	a ʧ j eː
1876	far	far	Lasumpatte	Lasumpatte		a-ʧjeː	a + tʃ j eː				5502	a ʧ j eː	a ʧ j eː
29	fat	fat	Duhumbi	Duhumbi		ɔ-jɔw	ɔ + j ɔ w				5701	ɔ j ɔ w	ɔ - j ɔ w
129	fat	fat	Khispi	Khispi		ɔ-ju	ɔ + j u				5701	ɔ j u	ɔ - j u -
229	fat	fat	Rupa	Rupa		a-jɔː	a + j ɔː				5701	a j ɔː	a - j ɔː -
329	fat	fat	Shergaon	Shergaon		a-jɔː	a + j ɔː				5701	a j ɔː	a - j ɔː -
430	fat	fat	Rahung	Rahung		a-jɔw	a + j ɔ w				5701	a j ɔ w	a - j ɔ w
533	fat	fat	Khoitam	Khoitam		a-jɔː	a + j ɔː				5701	a j ɔː	a - j ɔː -
634	fat	fat	Jerigaon	Jerigaon		a-jɔː	a + j ɔː				5701	a j ɔː	a - j ɔː -
733	fat	fat	Khoina	Khoina		a-jɔː	a + j ɔː				5701	a j ɔː	a - j ɔː -
835	fat	fat	Dikhyang	Dikhyang		ə-jou	ə + j ou				5701	ə j ou	ə - j ou -
932	fat	fat	Singchung	Singchung		e-ju	e + j u				5701	e j u	e - j u -
1021	fat	fat	Wangho	Wangho		e-ju	e + j u				5701	e j u	e - j u -
1112	fat	fat	Bichom	Bichom		e-ju	e + j u				5701	e j u	e - j u -
1201	fat	fat	Kaspi	Kaspi		e-jo	e + j o				5701	e j o	e - j o -
1290	fat	fat	Namphri	Namphri		e-jo	e + j o				5701	e j o	e - j o -
1380	fat	fat	Bulu	Bulu		a-ʒɔː	a + ʒ ɔː				5701	a ʒ ɔː	a - ʒ ɔː -
1480	fat	fat	Kojo_Rojo	Kojo Rojo		a-zjaː	a + z j aː				5701	a z j aː	a z j aː -
1580	fat	fat	Rawa	Rawa		a-zjaː	a + z j aː				5701	a z j aː	a z j aː -
1677	fat	fat	Saria	Saria		a-zua	a + z ua				5701	a z ua	a - z ua -
1777	fat	fat	Chayangtajo	Chayangtajo		a-zua	a + z ua				5701	a z ua	a - z ua -
1877	fat	fat	Lasumpatte	Lasumpatte		a-ʤua	a + dʒ ua				5701	a ʤ ua	a - ʤ ua -
30	fingernail	fingernail	Duhumbi	Duhumbi		hut-ʦun	h u t + ts u n				5901	h u t ʦ u n	- h u t ʦ u n - -
130	fingernail	fingernail	Khispi	Khispi		hut-ʦin	h u t + ts i n				5901	h u t ʦ i n	- h u t ʦ i n - -
230	fingernail	fingernail	Rupa	Rupa		ik-ʦiŋ	i k + ts i ŋ				5901	i k ʦ i ŋ	- - i k ʦ i ŋ - -
